num__operating_hours,num__temperature_c,num__vibration_mm_s,num__pressure_bar,num__days_since_maintenance,num__error_count_30d,num__energy_kw,cat__machine_type_A,cat__machine_type_B,cat__machine_type_C,cat__environment_humedo,cat__environment_polvoriento,cat__environment_seco,failure_next_7_days
-1.6131117168955085,1.5889470944453812,-1.391066257145949,-1.9726954326540138,-1.4898251923365953,-0.7218398305181921,-0.11674830793721332,0.0,0.0,1.0,0.0,0.0,1.0,0
-2.195537593837579,-0.718341809845736,1.1220953709858617,-0.5217050666861582,1.754590908582102,-0.7218398305181921,1.2032415875335796,0.0,1.0,0.0,0.0,0.0,1.0,0
0.7138995295001601,1.235899796879971,0.09786346216233119,0.8700612027115819,-0.6086257575191713,0.5786162657792957,-0.25798179469540505,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.04845914917825117,0.1933998643383385,-0.11077637111653585,-1.4396785635229654,-0.8689801359879556,-0.07161178236944823,-0.5418067825075411,0.0,1.0,0.0,0.0,0.0,1.0,0
0.16333207880068357,0.2944403367055428,1.6152440678268203,0.1297599955851247,-0.7688438365768847,1.2288443139280396,-2.0831530081858847,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.8231081039593675,-0.06930536381639549,0.7237829619989332,1.3882720477001014,1.0536368127046059,-1.372067878666936,1.6106458762591331,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.5161903074814196,0.5856746394110165,-1.078106507227648,0.011311802444891415,-0.08791700058160255,-1.372067878666936,-0.46983202483269315,0.0,0.0,1.0,0.0,1.0,0.0,0
0.09871780585795771,1.48909533351779,-2.348912764471658,-0.46248097011604167,-0.18805329999267345,-0.07161178236944823,0.3707788242376994,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.08256112656468981,-2.0829825425228106,1.5867931814706115,0.6035527681460564,0.35268271682710944,-1.372067878666936,0.5378145826151759,0.0,0.0,1.0,0.0,0.0,1.0,1
0.4680063241347867,1.0147994691117341,1.3402188330501315,-0.003494221697638729,1.7746181684643163,-0.07161178236944823,-0.33946265244051593,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.17903382575000965,0.3788388489181486,-0.43321974982024014,1.0625395165644607,0.3927372365915378,-0.7218398305181921,0.8569479421168597,0.0,0.0,1.0,0.0,1.0,0.0,0
1.4870272536690257,0.7104893405705046,-1.391066257145949,-0.9954978392470913,1.0135822929401774,-0.7218398305181921,-1.9269813641744222,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8112696491430178,-0.41046554698566473,-0.30044894682459716,-0.5957351873988037,0.3126281970626811,-0.07161178236944823,1.3064506740107196,0.0,0.0,1.0,1.0,0.0,0.0,0
1.3748496964767933,-0.5138834422320969,0.9229391664923974,0.04092385072994907,-0.9691164353990265,-1.372067878666936,-0.41551145300261955,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.13191925172927205,-0.1608361446666866,0.4392740984368416,0.8108371061414653,-0.3883258988148153,0.5786162657792957,1.5848436046398484,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.6919096172328961,-0.5792625714108763,-0.044390969618714596,0.7664190337138775,0.052273818593896716,1.8790723620767835,-0.6667440977167101,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.6947769785314535,-0.10853284132366312,-1.70402600706425,-0.8770496461068581,0.19246463776939599,-0.07161178236944823,-0.5064984108179924,0.0,1.0,0.0,0.0,0.0,1.0,0
0.3441623009945622,1.408262955624027,1.0746772270588465,0.7516130095713487,-0.08791700058160255,-0.7218398305181921,0.4834940107851023,1.0,0.0,0.0,0.0,1.0,0.0,0
1.1011364569277462,-0.833646819488311,1.036742711917234,-0.3588388011183372,0.012219298829468357,0.5786162657792957,2.1524935802641196,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.5875352338556794,-0.7112095412080507,-0.755663128523944,-2.120755674079306,2.3754359649307415,0.5786162657792957,-0.152056679626761,0.0,1.0,0.0,0.0,0.0,1.0,0
0.5438383527967358,0.522672933111465,0.30650329544119825,0.10014794730006571,-1.5098524522188095,-1.372067878666936,0.559542811347205,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.418645087912618,0.8412475989280634,-0.594441439172092,0.07053589901500805,-0.1279715203460309,0.5786162657792957,-0.8989645422902757,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.20416159856106972,0.07334000893730605,0.5910121590032906,-0.6845713322539794,0.1724373778871818,-0.7218398305181921,-1.8998210782593858,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.406081201507088,-2.169758477614645,0.9039719089215908,0.5443286715759398,-1.1493617743389541,-0.07161178236944823,0.6722579978946088,1.0,0.0,0.0,0.0,0.0,1.0,0
0.33339325550410787,-1.2806023207832413,-0.43321974982024014,-1.2323942255275566,1.8146726882287447,-1.372067878666936,0.3449765526184137,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.3093348920189432,1.02787529494749,-0.14871088625814813,-0.003494221697638729,0.052273818593896716,-0.07161178236944823,-1.1895796015811706,0.0,1.0,0.0,0.0,0.0,1.0,0
0.5662738642351822,-1.2948668580586111,-1.4669352874291732,0.6035527681460564,0.6530916150603221,-1.372067878666936,-1.4747626036890582,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.6488334352710788,0.6855264003386077,-0.6987613558115255,-0.19597253555051744,-0.3482713790503869,-0.07161178236944823,0.5391725969109274,1.0,0.0,0.0,0.0,0.0,1.0,0
0.6865282055452554,0.6569973257878664,0.2401178939433774,-1.7209930222310184,1.2138548917623193,-0.07161178236944823,-0.2484756946251421,1.0,0.0,0.0,1.0,0.0,0.0,0
0.5012108810636875,-0.5709415913335779,-0.025423712047908463,0.6775828888587019,-1.1894162941033826,-0.07161178236944823,0.9221326283129477,1.0,0.0,0.0,0.0,0.0,1.0,0
0.01839867490831933,1.3440725378848606,-0.03490734083331174,-0.7734074771091536,-1.6300160115120945,1.2288443139280396,0.843367799159341,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.6102443555969509,1.1705206677011917,0.10734709094773447,0.07053589901500805,-0.6086257575191713,-0.07161178236944823,0.9886753288047885,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.025126217282266834,2.11198012787562,1.30228431790852,0.17417806801271116,-0.808898356341313,1.8790723620767835,0.6763320407818645,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.10589405846067415,0.5167293759133944,1.2928006891231163,0.5295226474334109,-0.5285167179903145,-0.07161178236944823,0.5894191258537463,0.0,1.0,0.0,0.0,1.0,0.0,0
1.1531868434649422,0.3075161625412987,-0.8504994163779747,0.20379011629777014,-0.8489528761057414,-0.07161178236944823,-0.6884723264487401,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.3558256558849679,0.20647569017409437,-0.16767814382895427,0.11495397144259453,-0.6687075371658138,-0.7218398305181921,-1.3145169167903406,0.0,1.0,0.0,1.0,0.0,0.0,0
0.2930093349149042,2.3794402017888094,-0.8979175603049897,2.3210515686794375,0.21249189765161017,-0.7218398305181921,-0.6735341691954699,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.23691744526120156,0.6058827338844577,-1.70402600706425,0.44068650257823666,-0.42838041857924364,0.5786162657792957,-0.2376115802591276,0.0,1.0,0.0,1.0,0.0,0.0,0
1.255941485853027,-0.2844621343865617,1.2738334315523105,-0.8178255495367415,-0.3482713790503869,-0.07161178236944823,-1.9419195214276925,0.0,1.0,0.0,0.0,0.0,1.0,0
1.2254291902967398,2.7027697133638653,1.510924151187387,1.417884095985159,1.5743455696421744,1.2288443139280396,1.5644733902035708,0.0,0.0,1.0,1.0,0.0,0.0,1
0.7453092455139851,0.8959283251503165,-0.30044894682459716,0.35185035772306106,0.6130370952958938,-0.7218398305181921,0.6152213974730311,0.0,1.0,0.0,0.0,0.0,1.0,0
0.38364880112622796,0.04362222294695163,-1.2772627117211124,1.5067202408403346,1.0135822929401774,0.5786162657792957,-0.582547211380096,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5734501168378987,-1.8499951003584318,-0.3573507195370156,2.0397371099713846,-0.5685712377547429,0.5786162657792957,-1.5576014757299206,0.0,1.0,0.0,0.0,0.0,1.0,0
0.4648653525334042,-0.32844445765228514,-1.1350082799400663,-0.06271831826775535,1.9348362475220298,2.5293004102255274,-0.6192135973653963,1.0,0.0,0.0,0.0,0.0,1.0,0
-2.1484230198168413,0.09830294916920301,0.09786346216233119,-0.10713639069534185,-0.48846219822588616,-0.7218398305181921,0.2838659093095813,0.0,0.0,1.0,0.0,1.0,0.0,0
0.3791616988385387,0.27304353079248683,0.6384303029303058,-1.4989026600930822,-0.8890073958701697,-0.7218398305181921,0.9981814288750513,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.1534573427101807,-0.2654427513527336,2.506705173654708,-0.9806918151045612,0.8133096941180356,-0.7218398305181921,-1.3837756458736843,0.0,1.0,0.0,0.0,0.0,1.0,0
0.9588953144079956,-0.535280248145153,2.0514909919553608,-0.6253472356838627,0.9935550330579632,-1.372067878666936,0.09917596508733047,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.0004471546999757102,0.9113815738653003,-0.006456454477102331,1.0329274682794016,-0.6687075371658138,1.2288443139280396,-0.024403335826087915,1.0,0.0,0.0,0.0,1.0,0.0,0
0.6820411032575661,-0.7040772725703653,-0.7082449845969289,-1.2620062738126154,-0.6286530174013855,-0.7218398305181921,0.48621003937660545,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.4340763356167054,-0.48059952192289984,-0.3478670907516123,1.891676868546092,0.052273818593896716,-0.07161178236944823,-0.214525337231346,0.0,1.0,0.0,0.0,0.0,1.0,0
0.14089656736223707,1.4142065128220975,-0.7461794997385411,-0.403256873545925,0.2525464174160385,-0.7218398305181921,0.34226052402691054,0.0,1.0,0.0,0.0,0.0,1.0,0
1.3245941508546732,-0.21076202513048223,-0.3194162043954033,1.417884095985159,2.41549048469517,-0.7218398305181921,1.0389218577476063,1.0,0.0,0.0,1.0,0.0,0.0,0
2.427523893168702,-0.5638093226958926,0.11683071973313733,1.2105997579897516,1.3139911911733901,3.179528458374271,-0.10045213638819153,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.7888310266469849,0.9446654941744973,1.719563984466254,-1.7061869980884896,-0.9691164353990265,-0.07161178236944823,-0.09502007920518427,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3298035736739564,-0.6291884518746728,1.3307352042647287,0.2778202370104156,1.4742092702311036,-0.07161178236944823,-0.3720549955385605,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.45992642895935953,0.2980064710243855,-1.4195171435021583,2.3506636169644963,-0.42838041857924364,0.5786162657792957,0.016337093046467042,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.3096085023217682,-0.4413720444156322,-0.6892777270261227,-0.2551966321206341,-0.2681623395215302,0.5786162657792957,-0.39649925286209364,1.0,0.0,0.0,0.0,0.0,1.0,1
0.6730668986821875,0.1743804813045104,2.0799418783115704,-1.5581267566631987,-0.6687075371658138,1.2288443139280396,-1.4435282748867662,1.0,0.0,0.0,1.0,0.0,0.0,0
-2.010220269356011,0.8935509022710886,-0.6039250679574949,-0.7734074771091536,0.4928735360026087,1.2288443139280396,-1.5290831755191316,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.7798568220716063,0.34674364004856634,0.9893245679902191,0.6479708405736442,-1.4497706725721669,-1.372067878666936,-0.5988433829291179,1.0,0.0,0.0,0.0,0.0,1.0,1
1.3402990088615856,0.6367892313144252,0.3254705530120048,0.4702985508632943,-0.027835220934960006,-1.372067878666936,0.8990463852851661,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.1648501983553479,0.18983373001949583,-0.2719980604683882,-0.2996147045482206,-0.6286530174013855,0.5786162657792957,-1.9772278931172407,1.0,0.0,0.0,0.0,0.0,1.0,0
0.3760207272371562,-0.6981337153722948,0.8470701362091728,-0.5661231391137461,1.0536368127046059,-0.07161178236944823,-1.7395753913606682,0.0,1.0,0.0,0.0,0.0,1.0,1
0.5321718868487436,-0.6018480887635471,1.0746772270588465,-1.4248725393804367,-1.2895525935144534,0.5786162657792957,0.8162075132443037,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.4702467642210449,0.6795828431405355,-0.8504994163779747,-2.757414712208059,1.4942365301133178,-0.07161178236944823,0.21732320881774062,0.0,1.0,0.0,0.0,0.0,1.0,0
0.24006152792017052,-0.07168278669562336,0.15476523487474916,-0.07752434241028419,-1.469797932454381,-0.07161178236944823,0.7265785697246824,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.22300742816936475,-2.4621814917597327,-0.755663128523944,-0.03310626998269639,-1.0492254749278833,0.5786162657792957,0.15757057980465974,1.0,0.0,0.0,0.0,0.0,1.0,0
2.2125916935883847,0.09235939197113247,-0.8979175603049897,-0.06271831826775535,0.2525464174160385,-0.07161178236944823,-1.6825387909390905,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.997929993253306,1.1728980905804194,-1.400549885931352,-0.03310626998269639,-0.22810781975710182,-0.7218398305181921,0.33139640966089506,1.0,0.0,0.0,0.0,0.0,1.0,0
-2.2372676451130893,0.6605634601067091,-1.400549885931352,-1.0103038633896202,-0.027835220934960006,-0.07161178236944823,-0.9492110712330946,0.0,1.0,0.0,0.0,0.0,1.0,0
1.783624714885288,1.302467637498365,0.733266590784336,1.1217636131345772,-0.027835220934960006,-0.07161178236944823,-1.6730326908688276,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.2620452180722616,0.6843376888989929,-0.2435471741121788,0.2334021645828278,-0.7688438365768847,-0.07161178236944823,-0.9003225565860282,1.0,0.0,0.0,0.0,1.0,0.0,0
0.8368461321828468,0.25402414775866045,-1.391066257145949,0.1889840921552413,-1.1894162941033826,0.5786162657792957,-0.004033121389810436,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5169126280130136,-0.5138834422320969,0.36340506815361706,-0.09233036655281301,0.5729825755314654,0.5786162657792957,1.4870665753457157,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0008989759863310783,1.3345628463679473,0.021994431879106657,-0.8030195253942126,-1.589961491747666,1.2288443139280396,0.8515158849338523,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.1249149879949132,-0.12636351291787645,-1.8842149539869077,-0.06271831826775535,-0.3883258988148153,0.5786162657792957,0.13720036536838132,0.0,1.0,0.0,0.0,0.0,1.0,0
0.00942447033294074,-0.972726057923169,1.4350551209041627,-0.8474375978217991,-0.06788974069938837,-0.7218398305181921,0.27707583783082146,0.0,0.0,1.0,0.0,0.0,1.0,0
0.434353056977117,-1.4375122308123125,-0.7366958709531378,-0.04791229412522521,1.4541820103488894,0.5786162657792957,-1.0714323578507603,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.3959359661713464,-1.6467254441844075,-0.8030812724509595,-0.13674843898040082,-1.2094435539855968,-1.372067878666936,0.8705280850743783,0.0,1.0,0.0,0.0,1.0,0.0,0
0.38634106249884154,-0.845533933884453,0.5530776438616783,2.11376723068403,-0.4484076784614578,0.5786162657792957,1.1013905153521912,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.05788206398239869,-0.9228001774593743,-1.7893786661328774,1.7880346995483878,-0.06788974069938837,-0.7218398305181921,1.1000325010564398,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.959516013505122,-0.5043737507151838,0.7996519922821577,1.8768708444035633,0.19246463776939599,-0.7218398305181921,-1.577971690166198,1.0,0.0,0.0,1.0,0.0,0.0,0
0.39935365913314047,0.21241924737216492,-0.7461794997385411,0.4999105991483533,2.4755722643418125,-1.372067878666936,-0.15341469392251356,0.0,1.0,0.0,1.0,0.0,0.0,1
0.4558911479580256,-2.1840230148900157,-0.03490734083331174,-1.4396785635229654,-0.6687075371658138,-1.372067878666936,0.7089243838799081,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.9651741465531741,2.1809253913732416,-1.741960522205862,0.2334021645828278,1.0135822929401774,1.8790723620767835,-0.3516847811022821,1.0,0.0,0.0,1.0,0.0,0.0,0
-2.2354728041980136,1.6364955520299491,0.0694125758061222,0.8552551785690518,-0.48846219822588616,-1.372067878666936,-0.7781012699683614,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.02781847865488041,2.7015810019242505,-1.3626153707897397,0.35185035772306106,1.3340184510556043,0.5786162657792957,1.2820064166871865,1.0,0.0,0.0,0.0,1.0,0.0,0
0.14672980033623317,-0.7005111382515227,-0.7651467573093472,-0.8474375978217991,1.7345636486998879,-0.7218398305181921,-1.0646422863720006,1.0,0.0,0.0,0.0,0.0,1.0,0
1.4174771682098415,0.6997909376139767,1.6911130981100446,-1.0103038633896202,1.0135822929401774,0.5786162657792957,-1.7205631912201425,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.6205646908586363,-0.16677970186475716,-0.5565069240304797,0.5887467440035276,0.5129007958848228,-1.372067878666936,-2.127967479945695,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.3923462843411951,0.07571743181653393,-0.9643029618028114,-0.7289894046815658,-0.8289256162235272,-0.7218398305181921,0.22682930888800357,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.1947386837569222,-1.5409301260587456,0.33495418179740766,-0.5513171149712159,2.054999806815315,0.5786162657792957,0.35855669557593234,1.0,0.0,0.0,1.0,0.0,0.0,0
0.02692416925492899,2.545859803334793,0.10734709094773447,-0.7289894046815658,-0.16802604011045927,0.5786162657792957,-0.33946265244051593,0.0,1.0,0.0,0.0,0.0,1.0,0
0.5797351710982501,-1.2806023207832413,0.9324227952778003,0.9588973475667563,-0.40835315869702943,1.2288443139280396,1.0226256861985845,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.7710577174221716,-0.4461268901740897,-0.006456454477102331,0.15937204387018233,-1.2294708138678108,-0.7218398305181921,0.5744809686004761,0.0,1.0,0.0,1.0,0.0,0.0,0
1.5565773391282096,3.50396122366382,1.3971206057625503,-1.202782177242499,1.1337458522334625,-0.7218398305181921,0.45497571057431346,0.0,0.0,1.0,1.0,0.0,0.0,0
0.015706413535705753,0.545258450464134,0.1263143485185406,-0.2551966321206341,-0.808898356341313,-0.07161178236944823,0.5147283395873943,1.0,0.0,0.0,0.0,1.0,0.0,0
1.3048509007888403,-1.0095761125512088,-0.015940083262505608,1.1513756614196349,0.0723010784761109,1.2288443139280396,-1.5277251612233802,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.3259371704833935,-1.8440515431603612,0.09786346216233119,0.3222383094380034,-0.588598497636957,0.5786162657792957,-0.623287640252651,0.0,1.0,0.0,1.0,0.0,0.0,0
0.7385785920824512,-0.6684159293819404,0.44875772722224444,0.3222383094380034,1.954863507404244,1.2288443139280396,0.3449765526184137,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.7165886798151873,0.023414128473510428,-1.248811825364903,-1.4248725393804367,0.11235559824053926,0.5786162657792957,0.08831185072131498,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.099787215183853,0.109001352125731,-0.03490734083331174,0.3370443335805322,-0.588598497636957,-0.7218398305181921,-1.6024159474897313,1.0,0.0,0.0,0.0,0.0,1.0,0
0.3737771760933115,1.1146512300393254,-0.5280560376742708,0.6479708405736442,1.193827631880105,0.5786162657792957,0.2757178235350699,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.05833077421116762,-0.1739119705024425,0.7996519922821577,1.7140045788357423,-0.468434938343672,-0.7218398305181921,1.09324242957768,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.1294020902826023,0.6046940224448428,0.8660373937799786,0.38146240600812004,2.3153541852840993,0.5786162657792957,-0.9016805708817798,1.0,0.0,0.0,0.0,0.0,1.0,1
-2.017848343245083,0.7675474896719856,-0.4901215225326585,0.38146240600812004,-0.909034655752384,-0.07161178236944823,-0.6029174258163735,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.1033768970140045,-0.8990259486670904,0.012510803093703803,1.447496144270218,-0.7488165766946705,-1.372067878666936,0.141274408255637,1.0,0.0,0.0,0.0,0.0,1.0,0
0.32217549978488463,-0.10734412988404833,0.07889620459152506,-2.0467255533666604,-1.1093072545745257,-0.7218398305181921,-0.7618050984193396,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.609795645368182,0.9137589967445281,0.14528160608934632,-0.4476749459735128,0.7131733947069647,-1.372067878666936,-1.0592102291889933,0.0,1.0,0.0,1.0,0.0,0.0,0
0.790628978619647,0.6605634601067091,-0.17716177261435753,-0.34403277697580836,1.0135822929401774,-0.7218398305181921,-0.9206927710223056,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.2831345988244013,0.27542095367171643,-0.8789503027341836,-0.12194241483787067,0.2725736772982527,-0.7218398305181921,-0.04205752167086225,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.2613228975406676,-0.6137352031596882,-0.3478670907516123,-1.025109887532149,0.2725736772982527,0.5786162657792957,1.3770674173898159,0.0,1.0,0.0,0.0,0.0,1.0,0
0.04038547611799687,-1.1415230823483824,1.2358989164106984,0.0557298748724779,-0.909034655752384,-1.372067878666936,-0.38156109560882345,1.0,0.0,0.0,0.0,1.0,0.0,0
0.33967519870687285,-0.43067364145910425,-1.2962299692919181,-1.5581267566631987,-0.48846219822588616,-0.7218398305181921,0.29608803797134736,0.0,0.0,1.0,1.0,0.0,0.0,0
0.4177507785126666,-0.35935095508225434,0.40133958329522934,-1.2768122979551444,-1.4497706725721669,-0.7218398305181921,-0.02576135012183949,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.240507127091353,0.3277242570147399,-1.874731325201505,0.20379011629777014,0.5729825755314654,-0.07161178236944823,0.8012693559910334,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.18127737689385431,0.4240098836234885,-0.414252492249434,0.17417806801271116,-0.30821685928595854,-0.07161178236944823,0.26756973776055853,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.28717299088332165,0.49176643568149575,0.24960152272878025,-0.07752434241028419,0.012219298829468357,0.5786162657792957,1.261636202250909,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.3114033432368439,-0.7623241331114603,0.0694125758061222,-0.5217050666861582,0.9334732534113207,1.2288443139280396,2.9998945008132707,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6304394269491392,-0.27019759711119107,-1.087590136013051,0.2334021645828278,1.6544546091710313,-0.07161178236944823,0.49300011085536527,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.48460549154165067,2.6932600218469522,0.5341103862908718,0.3370443335805322,1.3540457109378186,0.5786162657792957,0.4210253531805173,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.8554152404307303,0.245703167681362,-0.44270337860564296,-0.41806289768845384,-0.30821685928595854,0.5786162657792957,0.46719783923607955,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.44242673003737126,-1.4743622854403524,-0.9168848178757959,0.8552551785690518,0.9535005132935349,-0.7218398305181921,-0.6694601263082142,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.3416420284903061,-0.3438977063672706,0.05044531823531607,-0.5661231391137461,-1.4297434126899526,-0.7218398305181921,0.02448517882097842,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5047974518362525,-0.07168278669562336,-0.4237361210348368,-0.5661231391137461,1.3139911911733901,1.2288443139280396,-1.1814315158066602,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.6869738047164379,0.8852299221937885,-1.391066257145949,-0.12194241483787067,0.4327917563559662,-1.372067878666936,-0.49835032504348203,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.749793236744088,-0.7896644962225859,0.7427502195697389,-0.1663604872654585,-0.5685712377547429,1.8790723620767835,-0.2172413658228501,0.0,1.0,0.0,1.0,0.0,0.0,0
-2.2372676451130893,-0.6113577802804603,-0.025423712047908463,-0.6845713322539794,0.0723010784761109,-0.7218398305181921,-1.353899331367144,1.0,0.0,0.0,0.0,0.0,1.0,0
0.6528749383875857,0.7734910468700562,0.7617174771405454,0.9144792751391684,-0.42838041857924364,-1.372067878666936,-0.6164975687738922,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5958856282763452,0.2231176503286929,-2.0928547872657752,0.3074322852954733,-1.2895525935144534,-0.7218398305181921,-1.38784968876094,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.0903643003797054,-0.6137352031596882,1.7954330147494786,1.003315419994344,3.2366081398659516,-1.372067878666936,3.1112516730649213,0.0,0.0,1.0,0.0,0.0,1.0,1
1.4955527480156352,-1.2045247886479338,-0.015940083262505608,0.55913469571847,-0.5485439778725287,-0.7218398305181921,0.8976883709894146,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.1826235075801611,-1.5861011607640847,0.42030684086603504,-0.5661231391137461,2.095054326579743,0.5786162657792957,0.2825078950138287,1.0,0.0,0.0,1.0,0.0,0.0,0
